site_id,date_time,long,lat,cyano_conc,chla_conc,turb,cyano_cell,total_cell
mash_5,2019-10-07T16:41:26Z,-71.430865,41.797845,26.4,31.9,8.8,26400,29315
mash_6,2019-10-07T16:47:11Z,-71.432293,41.798285,27.9,34,7.9,27900,31133
mash_6,2019-10-07T16:47:37Z,-71.432251,41.798338,25.5,30.2,8.2,25500,27991
mash_P,2019-10-07T16:58:48Z,-71.433033,41.794078,29.9,35.7,8.1,29900,32974
mash_P,2019-10-07T16:59:20Z,-71.433090000000007,41.794048,28.5,35.6,8.2,28500,32255
warw_5,2019-10-07T18:38:02Z,-71.415193,41.725173,2.8,14,4,2800,8624
warw_5,2019-10-07T18:38:25Z,-71.415173,41.725243,3.5,17.9,3.9,3500,10956
warw_6,2019-10-07T18:45:59Z,-71.414036,41.72679,2.7,14.8,3.6,2700,8937
warw_6,2019-10-07T18:46:27Z,-71.413938,41.726808,2.9,15.2,3.7,2900,9243
warw_1,2019-10-07T18:53:32Z,-71.410173,41.725885,3.3,17.8,3.8,3300,10801
warw_1,2019-10-07T18:53:56Z,-71.410163,41.72574,3.5,19.6,3.8,3500,11825
warw_P,2019-10-07T19:04:44Z,-71.411826,41.722723,2.5,13.7,4.1,2500,8244
warw_P,2019-10-07T19:05:12Z,-71.411821,41.722863,3,16.4,4.2,3000,9790
warw_2,2019-10-07T19:31:48Z,-71.411045,41.721606,3.9,21,3.9,3900,12731
warw_2,2019-10-07T19:32:12Z,-71.411096,41.72158,2.9,15.8,3.9,2900,9561
warw_3,2019-10-07T19:39:38Z,-71.41435,41.72055,2.4,12.6,3.9,2400,7558
warw_3,2019-10-07T19:40:02Z,-71.41446,41.7206,2.7,16.4,4,2700,9609
warw_4,2019-10-07T19:46:53Z,-71.414015,41.722585,2.4,12.8,3.8,2400,7712
warw_4,2019-10-07T19:47:18Z,-71.413905,41.722633,2.7,15.5,4,2700,9228
NA,2019-10-09T14:12:57Z,-71.421723,41.494356,0,0,5.8,0,0
