date,waterbody,site,depth,field_dups,lab_reps,variable,units,value,notes,long,lat
2018-06-12,warwick,p,int,3,NA,ext_chla,µg/L,15.437,m07 fluorometer with older curve,-71.411984,41.722666
2018-06-13,yawgoo,1,int,1,NA,ext_chla,µg/L,5.996,m07 fluorometer with older curve,-71.573721,41.515308
2018-06-13,yawgoo,1,int,2,NA,ext_chla,µg/L,5.98,m07 fluorometer with older curve,-71.573721,41.515308
2018-06-13,yawgoo,2,int,1,NA,ext_chla,µg/L,7,m07 fluorometer with older curve,-71.571179,41.513535
2018-06-13,yawgoo,2,int,2,NA,ext_chla,µg/L,6.72,m07 fluorometer with older curve,-71.571179,41.513535
2018-06-13,yawgoo,3,int,1,NA,ext_chla,µg/L,5.511,m07 fluorometer with older curve,-71.56939,41.510087
2018-06-13,yawgoo,3,int,2,NA,ext_chla,µg/L,7.213,m07 fluorometer with older curve,-71.56939,41.510087
2018-06-13,yawgoo,4,int,1,NA,ext_chla,µg/L,7.704,m07 fluorometer with older curve,-71.57059,41.508108
2018-06-13,yawgoo,4,int,2,NA,ext_chla,µg/L,6.016,m07 fluorometer with older curve,-71.57059,41.508108
2018-06-13,yawgoo,5,int,1,NA,ext_chla,µg/L,4.065,m07 fluorometer with older curve,-71.572813,41.50866
2018-06-13,yawgoo,5,int,2,NA,ext_chla,µg/L,5.935,m07 fluorometer with older curve,-71.572813,41.50866
2018-06-13,yawgoo,6,int,1,NA,ext_chla,µg/L,6.576,m07 fluorometer with older curve,-71.575512,41.512846
2018-06-13,yawgoo,6,int,2,NA,ext_chla,µg/L,4.885,m07 fluorometer with older curve,-71.575512,41.512846
2018-06-13,yawgoo,p,int,1,NA,ext_chla,µg/L,6.26,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-13,yawgoo,p,int,2,NA,ext_chla,µg/L,7.21,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-13,yawgoo,p,int,3,NA,ext_chla,µg/L,7.582,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-14,yawgoo,1,int,1,NA,ext_chla,µg/L,5.996,m07 fluorometer with older curve,-71.573721,41.515308
2018-06-14,yawgoo,1,int,2,NA,ext_chla,µg/L,5.98,m07 fluorometer with older curve,-71.573721,41.515308
2018-06-14,yawgoo,2,int,1,NA,ext_chla,µg/L,7,m07 fluorometer with older curve,-71.571179,41.513535
2018-06-14,yawgoo,2,int,2,NA,ext_chla,µg/L,6.72,m07 fluorometer with older curve,-71.571179,41.513535
2018-06-14,yawgoo,3,int,1,NA,ext_chla,µg/L,5.511,m07 fluorometer with older curve,-71.56939,41.510087
2018-06-14,yawgoo,3,int,2,NA,ext_chla,µg/L,7.213,m07 fluorometer with older curve,-71.56939,41.510087
2018-06-14,yawgoo,4,int,1,NA,ext_chla,µg/L,7.704,m07 fluorometer with older curve,-71.57059,41.508108
2018-06-14,yawgoo,4,int,2,NA,ext_chla,µg/L,6.016,m07 fluorometer with older curve,-71.57059,41.508108
2018-06-14,yawgoo,5,int,1,NA,ext_chla,µg/L,4.065,m07 fluorometer with older curve,-71.572813,41.50866
2018-06-14,yawgoo,5,int,2,NA,ext_chla,µg/L,5.935,m07 fluorometer with older curve,-71.572813,41.50866
2018-06-14,yawgoo,6,int,1,NA,ext_chla,µg/L,6.576,m07 fluorometer with older curve,-71.575512,41.512846
2018-06-14,yawgoo,6,int,2,NA,ext_chla,µg/L,4.885,m07 fluorometer with older curve,-71.575512,41.512846
2018-06-14,yawgoo,p,int,1,NA,ext_chla,µg/L,6.26,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-14,yawgoo,p,int,2,NA,ext_chla,µg/L,7.21,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-14,yawgoo,p,int,3,NA,ext_chla,µg/L,7.582,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-18,mashapaug,1,int,1,NA,ext_chla,µg/L,18.18,m07 fluorometer with older curve,-71.435347,41.793138
2018-06-18,mashapaug,1,int,2,NA,ext_chla,µg/L,20.397,m07 fluorometer with older curve,-71.435347,41.793138
2018-06-18,mashapaug,2,int,1,NA,ext_chla,µg/L,20.527,m07 fluorometer with older curve,-71.431722,41.789743
2018-06-18,mashapaug,2,int,2,NA,ext_chla,µg/L,20.737,m07 fluorometer with older curve,-71.431722,41.789743
2018-06-18,mashapaug,3,int,1,NA,ext_chla,µg/L,23.612,m07 fluorometer with older curve,-71.430135,41.791237
2018-06-18,mashapaug,3,int,2,NA,ext_chla,µg/L,18.648,m07 fluorometer with older curve,-71.430135,41.791237
2018-06-18,mashapaug,4,int,1,NA,ext_chla,µg/L,14.629,m07 fluorometer with older curve,-71.431909,41.793443
2018-06-18,mashapaug,4,int,2,NA,ext_chla,µg/L,16.3,m07 fluorometer with older curve,-71.431909,41.793443
2018-06-18,mashapaug,5,int,1,NA,ext_chla,µg/L,15.335,m07 fluorometer with older curve,-71.4307,41.797719
2018-06-18,mashapaug,5,int,2,NA,ext_chla,µg/L,15.583,m07 fluorometer with older curve,-71.4307,41.797719
2018-06-18,mashapaug,6,int,1,NA,ext_chla,µg/L,16.058,m07 fluorometer with older curve,-71.432367,41.79829
2018-06-18,mashapaug,6,int,2,NA,ext_chla,µg/L,15.953,m07 fluorometer with older curve,-71.432367,41.79829
2018-06-18,mashapaug,p,int,1,NA,ext_chla,µg/L,15.955,m07 fluorometer with older curve,-71.433295,41.793894
2018-06-18,mashapaug,p,int,2,NA,ext_chla,µg/L,18.647,m07 fluorometer with older curve,-71.433295,41.793894
2018-06-18,mashapaug,p,int,3,NA,ext_chla,µg/L,16.244,m07 fluorometer with older curve,-71.433295,41.793894
2018-06-18,warwick,1,int,1,NA,ext_chla,µg/L,11.358,m07 fluorometer with older curve,-71.410363,41.725555
2018-06-18,warwick,1,int,2,NA,ext_chla,µg/L,11.164,m07 fluorometer with older curve,-71.410363,41.725555
2018-06-18,warwick,2,int,1,NA,ext_chla,µg/L,11.176,m07 fluorometer with older curve,-71.411058,41.721389
2018-06-18,warwick,2,int,2,NA,ext_chla,µg/L,13.657,m07 fluorometer with older curve,-71.411058,41.721389
2018-06-18,warwick,3,int,1,NA,ext_chla,µg/L,14.473,m07 fluorometer with older curve,-71.414491,41.720409
2018-06-18,warwick,3,int,2,NA,ext_chla,µg/L,14.81,m07 fluorometer with older curve,-71.414491,41.720409
2018-06-18,warwick,4,int,1,NA,ext_chla,µg/L,8.76,m07 fluorometer with older curve,-71.413968,41.722483
2018-06-18,warwick,4,int,2,NA,ext_chla,µg/L,9.086,m07 fluorometer with older curve,-71.413968,41.722483
2018-06-18,warwick,5,int,1,NA,ext_chla,µg/L,11.181,m07 fluorometer with older curve,-71.415196,41.725119
2018-06-18,warwick,5,int,2,NA,ext_chla,µg/L,10.461,m07 fluorometer with older curve,-71.415196,41.725119
2018-06-18,warwick,6,int,1,NA,ext_chla,µg/L,12.972,m07 fluorometer with older curve,-71.414031,41.726751
2018-06-18,warwick,6,int,2,NA,ext_chla,µg/L,13.125,m07 fluorometer with older curve,-71.414031,41.726751
2018-06-18,warwick,p,int,1,NA,ext_chla,µg/L,11.256,m07 fluorometer with older curve,-71.411984,41.722666
2018-06-18,warwick,p,int,2,NA,ext_chla,µg/L,13.446,m07 fluorometer with older curve,-71.411984,41.722666
2018-06-18,warwick,p,int,3,NA,ext_chla,µg/L,11.592,m07 fluorometer with older curve,-71.411984,41.722666
2018-06-20,yawgoo,1,int,1,NA,ext_chla,µg/L,3.801,m07 fluorometer with older curve,-71.573721,41.515308
2018-06-20,yawgoo,1,int,2,NA,ext_chla,µg/L,4.784,m07 fluorometer with older curve,-71.573721,41.515308
2018-06-20,yawgoo,2,int,1,NA,ext_chla,µg/L,4.85,m07 fluorometer with older curve,-71.571179,41.513535
2018-06-20,yawgoo,2,int,2,NA,ext_chla,µg/L,4.542,m07 fluorometer with older curve,-71.571179,41.513535
2018-06-20,yawgoo,3,int,1,NA,ext_chla,µg/L,4.925,m07 fluorometer with older curve,-71.56939,41.510087
2018-06-20,yawgoo,3,int,2,NA,ext_chla,µg/L,4.131,m07 fluorometer with older curve,-71.56939,41.510087
2018-06-20,yawgoo,4,int,1,NA,ext_chla,µg/L,3.986,m07 fluorometer with older curve,-71.57059,41.508108
2018-06-20,yawgoo,4,int,2,NA,ext_chla,µg/L,3.767,m07 fluorometer with older curve,-71.57059,41.508108
2018-06-20,yawgoo,5,int,1,NA,ext_chla,µg/L,4.723,m07 fluorometer with older curve,-71.572813,41.50866
2018-06-20,yawgoo,5,int,2,NA,ext_chla,µg/L,4.305,m07 fluorometer with older curve,-71.572813,41.50866
2018-06-20,yawgoo,6,int,1,NA,ext_chla,µg/L,5.278,m07 fluorometer with older curve,-71.575512,41.512846
2018-06-20,yawgoo,6,int,2,NA,ext_chla,µg/L,3.833,m07 fluorometer with older curve,-71.575512,41.512846
2018-06-20,yawgoo,p,int,1,NA,ext_chla,µg/L,3.422,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-20,yawgoo,p,int,2,NA,ext_chla,µg/L,4.335,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-20,yawgoo,p,int,3,NA,ext_chla,µg/L,3.584,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-25,mashapaug,1,int,1,NA,ext_chla,µg/L,14.744,m07 fluorometer with older curve,-71.435347,41.793138
2018-06-25,mashapaug,1,int,2,NA,ext_chla,µg/L,22.741,m07 fluorometer with older curve,-71.435347,41.793138
2018-06-25,mashapaug,2,int,1,NA,ext_chla,µg/L,12.389,m07 fluorometer with older curve,-71.431722,41.789743
2018-06-25,mashapaug,2,int,2,NA,ext_chla,µg/L,11.281,m07 fluorometer with older curve,-71.431722,41.789743
2018-06-25,mashapaug,3,int,1,NA,ext_chla,µg/L,9.596,m07 fluorometer with older curve,-71.430135,41.791237
2018-06-25,mashapaug,3,int,2,NA,ext_chla,µg/L,12.935,m07 fluorometer with older curve,-71.430135,41.791237
2018-06-25,mashapaug,4,int,1,NA,ext_chla,µg/L,10.736,m07 fluorometer with older curve,-71.431909,41.793443
2018-06-25,mashapaug,4,int,2,NA,ext_chla,µg/L,11.426,m07 fluorometer with older curve,-71.431909,41.793443
2018-06-25,mashapaug,5,int,1,NA,ext_chla,µg/L,19.049,m07 fluorometer with older curve,-71.4307,41.797719
2018-06-25,mashapaug,5,int,2,NA,ext_chla,µg/L,15.771,m07 fluorometer with older curve,-71.4307,41.797719
2018-06-25,mashapaug,6,int,1,NA,ext_chla,µg/L,13.992,m07 fluorometer with older curve,-71.432367,41.79829
2018-06-25,mashapaug,6,int,2,NA,ext_chla,µg/L,13.997,m07 fluorometer with older curve,-71.432367,41.79829
2018-06-25,mashapaug,p,int,1,NA,ext_chla,µg/L,12.075,m07 fluorometer with older curve,-71.433295,41.793894
2018-06-25,mashapaug,p,int,2,NA,ext_chla,µg/L,12.297,m07 fluorometer with older curve,-71.433295,41.793894
2018-06-25,mashapaug,p,int,3,NA,ext_chla,µg/L,11.265,m07 fluorometer with older curve,-71.433295,41.793894
2018-06-25,warwick,1,int,1,NA,ext_chla,µg/L,22.097,m07 fluorometer with older curve,-71.410363,41.725555
2018-06-25,warwick,1,int,2,NA,ext_chla,µg/L,24.377,m07 fluorometer with older curve,-71.410363,41.725555
2018-06-25,warwick,2,int,1,NA,ext_chla,µg/L,24.161,m07 fluorometer with older curve,-71.411058,41.721389
2018-06-25,warwick,2,int,2,NA,ext_chla,µg/L,23.791,m07 fluorometer with older curve,-71.411058,41.721389
2018-06-25,warwick,3,int,1,NA,ext_chla,µg/L,25.608,m07 fluorometer with older curve,-71.414491,41.720409
2018-06-25,warwick,3,int,2,NA,ext_chla,µg/L,23.292,m07 fluorometer with older curve,-71.414491,41.720409
2018-06-25,warwick,4,int,1,NA,ext_chla,µg/L,22.705,m07 fluorometer with older curve,-71.413968,41.722483
2018-06-25,warwick,4,int,2,NA,ext_chla,µg/L,22.289,m07 fluorometer with older curve,-71.413968,41.722483
2018-06-25,warwick,5,int,1,NA,ext_chla,µg/L,22.382,m07 fluorometer with older curve,-71.415196,41.725119
2018-06-25,warwick,5,int,2,NA,ext_chla,µg/L,19.344,m07 fluorometer with older curve,-71.415196,41.725119
2018-06-25,warwick,p,int,1,NA,ext_chla,µg/L,22.494,m07 fluorometer with older curve,-71.411984,41.722666
2018-06-25,warwick,p,int,2,NA,ext_chla,µg/L,23.237,m07 fluorometer with older curve,-71.411984,41.722666
2018-06-25,warwick,p,int,3,NA,ext_chla,µg/L,18.589,m07 fluorometer with older curve,-71.411984,41.722666
2018-06-29,yawgoo,1,int,1,NA,ext_chla,µg/L,3.404,m07 fluorometer with older curve,-71.573721,41.515308
2018-06-29,yawgoo,1,int,2,NA,ext_chla,µg/L,2.62,m07 fluorometer with older curve,-71.573721,41.515308
2018-06-29,yawgoo,2,int,1,NA,ext_chla,µg/L,3.081,m07 fluorometer with older curve,-71.571179,41.513535
2018-06-29,yawgoo,2,int,2,NA,ext_chla,µg/L,3.428,m07 fluorometer with older curve,-71.571179,41.513535
2018-06-29,yawgoo,3,int,1,NA,ext_chla,µg/L,2.675,m07 fluorometer with older curve,-71.56939,41.510087
2018-06-29,yawgoo,3,int,2,NA,ext_chla,µg/L,2.812,m07 fluorometer with older curve,-71.56939,41.510087
2018-06-29,yawgoo,4,int,1,NA,ext_chla,µg/L,3.6,m07 fluorometer with older curve,-71.57059,41.508108
2018-06-29,yawgoo,4,int,2,NA,ext_chla,µg/L,2.736,m07 fluorometer with older curve,-71.57059,41.508108
2018-06-29,yawgoo,5,int,1,NA,ext_chla,µg/L,2.349,m07 fluorometer with older curve,-71.572813,41.50866
2018-06-29,yawgoo,5,int,2,NA,ext_chla,µg/L,2.805,m07 fluorometer with older curve,-71.572813,41.50866
2018-06-29,yawgoo,6,int,1,NA,ext_chla,µg/L,4.091,m07 fluorometer with older curve,-71.575512,41.512846
2018-06-29,yawgoo,6,int,2,NA,ext_chla,µg/L,3.386,m07 fluorometer with older curve,-71.575512,41.512846
2018-06-29,yawgoo,p,int,1,NA,ext_chla,µg/L,2.729,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-29,yawgoo,p,int,2,NA,ext_chla,µg/L,2.092,m07 fluorometer with older curve,-71.573015,41.510675
2018-06-29,yawgoo,p,int,3,NA,ext_chla,µg/L,2.909,m07 fluorometer with older curve,-71.573015,41.510675
2018-07-02,mashapaug,1,int,1,NA,ext_chla,µg/L,13.848,m07 fluorometer with older curve,-71.435347,41.793138
2018-07-02,mashapaug,1,int,2,NA,ext_chla,µg/L,13.369,m07 fluorometer with older curve,-71.435347,41.793138
2018-07-02,mashapaug,2,int,1,NA,ext_chla,µg/L,44.016,m07 fluorometer with older curve,-71.431722,41.789743
2018-07-02,mashapaug,2,int,2,NA,ext_chla,µg/L,37.451,m07 fluorometer with older curve,-71.431722,41.789743
2018-07-02,mashapaug,3,int,1,NA,ext_chla,µg/L,28.506,m07 fluorometer with older curve,-71.430135,41.791237
2018-07-02,mashapaug,3,int,2,NA,ext_chla,µg/L,27.229,m07 fluorometer with older curve,-71.430135,41.791237
2018-07-02,mashapaug,4,int,1,NA,ext_chla,µg/L,8.276,m07 fluorometer with older curve,-71.431909,41.793443
2018-07-02,mashapaug,4,int,2,NA,ext_chla,µg/L,8.138,m07 fluorometer with older curve,-71.431909,41.793443
2018-07-02,mashapaug,5,int,1,NA,ext_chla,µg/L,30.654,m07 fluorometer with older curve,-71.4307,41.797719
2018-07-02,mashapaug,5,int,2,NA,ext_chla,µg/L,29.584,m07 fluorometer with older curve,-71.4307,41.797719
2018-07-02,mashapaug,6,int,1,NA,ext_chla,µg/L,26.301,m07 fluorometer with older curve,-71.432367,41.79829
2018-07-02,mashapaug,6,int,2,NA,ext_chla,µg/L,26.49,m07 fluorometer with older curve,-71.432367,41.79829
2018-07-02,mashapaug,p,int,1,NA,ext_chla,µg/L,13.659,m07 fluorometer with older curve,-71.433295,41.793894
2018-07-02,mashapaug,p,int,2,NA,ext_chla,µg/L,12.987,m07 fluorometer with older curve,-71.433295,41.793894
2018-07-02,mashapaug,p,int,3,NA,ext_chla,µg/L,12.829,m07 fluorometer with older curve,-71.433295,41.793894
2018-07-02,warwick,1,int,1,NA,ext_chla,µg/L,7.806,m07 fluorometer with older curve,-71.410363,41.725555
2018-07-02,warwick,1,int,2,NA,ext_chla,µg/L,8.286,m07 fluorometer with older curve,-71.410363,41.725555
2018-07-02,warwick,2,int,1,NA,ext_chla,µg/L,12.319,m07 fluorometer with older curve,-71.411058,41.721389
2018-07-02,warwick,2,int,2,NA,ext_chla,µg/L,14.404,m07 fluorometer with older curve,-71.411058,41.721389
2018-07-02,warwick,3,int,1,NA,ext_chla,µg/L,12.993,m07 fluorometer with older curve,-71.414491,41.720409
2018-07-02,warwick,3,int,2,NA,ext_chla,µg/L,11.33,m07 fluorometer with older curve,-71.414491,41.720409
2018-07-02,warwick,4,int,1,NA,ext_chla,µg/L,8.486,m07 fluorometer with older curve,-71.413968,41.722483
2018-07-02,warwick,4,int,2,NA,ext_chla,µg/L,8.887,m07 fluorometer with older curve,-71.413968,41.722483
2018-07-02,warwick,5,int,1,NA,ext_chla,µg/L,8.404,m07 fluorometer with older curve,-71.415196,41.725119
2018-07-02,warwick,5,int,2,NA,ext_chla,µg/L,7.323,m07 fluorometer with older curve,-71.415196,41.725119
2018-07-02,warwick,6,int,1,NA,ext_chla,µg/L,8.027,m07 fluorometer with older curve,-71.414031,41.726751
2018-07-02,warwick,6,int,2,NA,ext_chla,µg/L,6.631,m07 fluorometer with older curve,-71.414031,41.726751
2018-07-02,warwick,p,int,1,NA,ext_chla,µg/L,10.678,m07 fluorometer with older curve,-71.411984,41.722666
2018-07-02,warwick,p,int,2,NA,ext_chla,µg/L,11.277,m07 fluorometer with older curve,-71.411984,41.722666
2018-07-02,warwick,p,int,3,NA,ext_chla,µg/L,11.425,m07 fluorometer with older curve,-71.411984,41.722666
2018-07-05,yawgoo,1,int,1,NA,ext_chla,µg/L,4.618,m07 fluorometer with older curve,-71.573721,41.515308
2018-07-05,yawgoo,1,int,2,NA,ext_chla,µg/L,3.126,m07 fluorometer with older curve,-71.573721,41.515308
2018-07-05,yawgoo,2,int,1,NA,ext_chla,µg/L,3.265,m07 fluorometer with older curve,-71.571179,41.513535
2018-07-05,yawgoo,2,int,2,NA,ext_chla,µg/L,3.176,m07 fluorometer with older curve,-71.571179,41.513535
2018-07-05,yawgoo,3,int,1,NA,ext_chla,µg/L,3.823,m07 fluorometer with older curve,-71.56939,41.510087
2018-07-05,yawgoo,3,int,2,NA,ext_chla,µg/L,3.18,m07 fluorometer with older curve,-71.56939,41.510087
2018-07-05,yawgoo,4,int,1,NA,ext_chla,µg/L,3.512,m07 fluorometer with older curve,-71.57059,41.508108
2018-07-05,yawgoo,4,int,2,NA,ext_chla,µg/L,3.346,m07 fluorometer with older curve,-71.57059,41.508108
2018-07-05,yawgoo,5,int,1,NA,ext_chla,µg/L,5.877,m07 fluorometer with older curve,-71.572813,41.50866
2018-07-05,yawgoo,5,int,2,NA,ext_chla,µg/L,5.527,m07 fluorometer with older curve,-71.572813,41.50866
2018-07-05,yawgoo,6,int,1,NA,ext_chla,µg/L,4.125,m07 fluorometer with older curve,-71.575512,41.512846
2018-07-05,yawgoo,6,int,2,NA,ext_chla,µg/L,4.407,m07 fluorometer with older curve,-71.575512,41.512846
2018-07-05,yawgoo,p,int,1,NA,ext_chla,µg/L,2.659,m07 fluorometer with older curve,-71.573015,41.510675
2018-07-05,yawgoo,p,int,2,NA,ext_chla,µg/L,2.884,m07 fluorometer with older curve,-71.573015,41.510675
2018-07-05,yawgoo,p,int,3,NA,ext_chla,µg/L,3.631,m07 fluorometer with older curve,-71.573015,41.510675
2018-07-09,mashapaug,1,int,1,NA,ext_chla,µg/L,9.726,m07 fluorometer with older curve,-71.435347,41.793138
2018-07-09,mashapaug,1,int,2,NA,ext_chla,µg/L,10.775,m07 fluorometer with older curve,-71.435347,41.793138
2018-07-09,mashapaug,2,int,1,NA,ext_chla,µg/L,13.273,m07 fluorometer with older curve,-71.431722,41.789743
2018-07-09,mashapaug,2,int,2,NA,ext_chla,µg/L,10.842,m07 fluorometer with older curve,-71.431722,41.789743
2018-07-09,mashapaug,2,int,2,NA,ext_chla,µg/L,10.775,m07 fluorometer with older curve,-71.431722,41.789743
2018-07-09,mashapaug,3,int,1,NA,ext_chla,µg/L,12.286,m07 fluorometer with older curve,-71.430135,41.791237
2018-07-09,mashapaug,3,int,2,NA,ext_chla,µg/L,12.28,m07 fluorometer with older curve,-71.430135,41.791237
2018-07-09,mashapaug,4,int,1,NA,ext_chla,µg/L,10.598,m07 fluorometer with older curve,-71.431909,41.793443
2018-07-09,mashapaug,4,int,2,NA,ext_chla,µg/L,10.696,m07 fluorometer with older curve,-71.431909,41.793443
2018-07-09,mashapaug,5,int,1,NA,ext_chla,µg/L,11.808,m07 fluorometer with older curve,-71.4307,41.797719
2018-07-09,mashapaug,5,int,2,NA,ext_chla,µg/L,11.978,m07 fluorometer with older curve,-71.4307,41.797719
2018-07-09,mashapaug,6,int,1,NA,ext_chla,µg/L,12.317,m07 fluorometer with older curve,-71.432367,41.79829
2018-07-09,mashapaug,6,int,2,NA,ext_chla,µg/L,12.593,m07 fluorometer with older curve,-71.432367,41.79829
2018-07-09,mashapaug,p,int,1,NA,ext_chla,µg/L,13.872,m07 fluorometer with older curve,-71.433295,41.793894
2018-07-09,mashapaug,p,int,2,NA,ext_chla,µg/L,13.55,m07 fluorometer with older curve,-71.433295,41.793894
2018-07-09,mashapaug,p,int,3,NA,ext_chla,µg/L,11.162,m07 fluorometer with older curve,-71.433295,41.793894
2018-07-09,warwick,1,int,1,NA,ext_chla,µg/L,10.264,m07 fluorometer with older curve,-71.410363,41.725555
2018-07-09,warwick,1,int,2,NA,ext_chla,µg/L,11.49,m07 fluorometer with older curve,-71.410363,41.725555
2018-07-09,warwick,2,int,1,NA,ext_chla,µg/L,11.507,m07 fluorometer with older curve,-71.411058,41.721389
2018-07-09,warwick,2,int,2,NA,ext_chla,µg/L,10.751,m07 fluorometer with older curve,-71.411058,41.721389
2018-07-09,warwick,3,int,1,NA,ext_chla,µg/L,11.511,m07 fluorometer with older curve,-71.414491,41.720409
2018-07-09,warwick,3,int,2,NA,ext_chla,µg/L,12.794,m07 fluorometer with older curve,-71.414491,41.720409
2018-07-09,warwick,4,int,1,NA,ext_chla,µg/L,11.343,m07 fluorometer with older curve,-71.413968,41.722483
2018-07-09,warwick,4,int,2,NA,ext_chla,µg/L,12.126,m07 fluorometer with older curve,-71.413968,41.722483
2018-07-09,warwick,5,int,1,NA,ext_chla,µg/L,12.432,m07 fluorometer with older curve,-71.415196,41.725119
2018-07-09,warwick,5,int,2,NA,ext_chla,µg/L,9.867,m07 fluorometer with older curve,-71.415196,41.725119
2018-07-09,warwick,6,int,1,NA,ext_chla,µg/L,11.206,m07 fluorometer with older curve,-71.414031,41.726751
2018-07-09,warwick,6,int,2,NA,ext_chla,µg/L,10.886,m07 fluorometer with older curve,-71.414031,41.726751
2018-07-09,warwick,p,int,1,NA,ext_chla,µg/L,11.923,m07 fluorometer with older curve,-71.411984,41.722666
2018-07-09,warwick,p,int,2,NA,ext_chla,µg/L,11.232,m07 fluorometer with older curve,-71.411984,41.722666
2018-07-09,warwick,p,int,3,NA,ext_chla,µg/L,11.248,m07 fluorometer with older curve,-71.411984,41.722666
2018-07-12,yawgoo,1,int,1,NA,ext_chla,µg/L,2.771,m07 fluorometer with older curve,-71.573721,41.515308
2018-07-12,yawgoo,1,int,2,NA,ext_chla,µg/L,2.801,m07 fluorometer with older curve,-71.573721,41.515308
